id,name,popularity,album.id,album.name,album.total_tracks,track_number,duration_ms,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,artist
3Bn99QKR5FVnOJcq5791gO,"Liar - Live At The Rainbow, London / March 1974",18,5wTdQlDnvBtUO3ptbwqeyz,Live at the Rainbow ‘74,41,16,507733,0.194,0.944,d,-5.338,major,0.107,0.0426,0.00137,0.968,0.164,81.434,4,Queen
2oWzvujT9DeyCIMJKFuUuU,"See What A Fool I've Been - Live At The Rainbow, London / March 1974",16,5wTdQlDnvBtUO3ptbwqeyz,Live at the Rainbow ‘74,41,17,298146,0.15,0.868,a,-4.395,major,0.0741,0.115,2.03e-5,0.947,0.367,166.306,3,Queen
5gPUY5zPO4JVaKlXAE7SAS,"Procession - Live At The Rainbow, London / November 1974",16,5wTdQlDnvBtUO3ptbwqeyz,Live at the Rainbow ‘74,41,1,77893,0.392,0.366,d,-19.156,minor,0.0398,0.0205,0.647,0.378,0.255,57.919,3,Queen
5P2QQeEPqOJEtlP51QAE49,"Now I'm Here - Live At The Rainbow, London / November 1974",19,5wTdQlDnvBtUO3ptbwqeyz,Live at the Rainbow ‘74,41,2,297120,0.29,0.906,a,-6.775,major,0.16,0.00421,0.00189,0.699,0.099,129.558,4,Queen
2wei355YqPm5ZSDd8tiHOJ,"Ogre Battle - Live At The Rainbow, London / November 1974",18,5wTdQlDnvBtUO3ptbwqeyz,Live at the Rainbow ‘74,41,3,330386,0.216,0.925,d,-6.511,major,0.344,0.00206,0.0485,0.911,0.149,99.694,3,Queen
6mCw2OP05YUVhKqn3wYQ6e,"Father To Son - Live At The Rainbow, London / November 1974",17,5wTdQlDnvBtUO3ptbwqeyz,Live at the Rainbow ‘74,41,4,353973,0.245,0.866,c,-6.439,major,0.185,0.00214,0.00241,0.7,0.221,77.159,4,Queen
372YgYlFKYKuDbvuod3CSU,"White Queen (As It Began) - Live At The Rainbow, London / November 1974",17,5wTdQlDnvBtUO3ptbwqeyz,Live at the Rainbow ‘74,41,5,333880,0.251,0.707,a,-7.679,minor,0.0651,0.086,1.78e-5,0.361,0.194,74.218,4,Queen
4g43l0jQByUzCHnKpVuGKV,"Flick Of The Wrist - Live At The Rainbow, London / November 1974",18,5wTdQlDnvBtUO3ptbwqeyz,Live at the Rainbow ‘74,41,6,245946,0.263,0.904,e,-6.678,minor,0.314,0.00684,5.85e-5,0.933,0.315,146.285,4,Queen
1PGyTp5khq8qnZATkAdCjH,"In The Lap Of The Gods - Live At The Rainbow, London / November 1974",24,5wTdQlDnvBtUO3ptbwqeyz,Live at the Rainbow ‘74,41,7,197026,0.309,0.797,f,-6.446,major,0.0579,0.05,0.00134,0.295,0.35,76.59,4,Queen
1NW5zSoOQDScQdQ4HkWfbw,"Killer Queen - Live At The Rainbow, London / November 1974",25,5wTdQlDnvBtUO3ptbwqeyz,Live at the Rainbow ‘74,41,8,85013,0.571,0.822,c,-6.37,minor,0.0616,0.0117,1.64e-6,0.665,0.733,118.432,4,Queen
1ypVov8U6y9YOnPZGlNUmR,"The March Of The Black Queen - Live At The Rainbow, London / November 1974",19,5wTdQlDnvBtUO3ptbwqeyz,Live at the Rainbow ‘74,41,9,95280,0.28,0.95,a,-5.516,minor,0.0822,1.45e-5,0.00778,0.234,0.265,122.258,4,Queen
3EqEIsET6N7QVrzT4mTNIY,"Bring Back That Leroy Brown - Live At The Rainbow, London / November 1974",18,5wTdQlDnvBtUO3ptbwqeyz,Live at the Rainbow ‘74,41,10,99973,0.433,0.932,c,-8.728,major,0.119,0.149,0.027,0.645,0.497,124.248,4,Queen
1ipLAFYVJnnetLeZg3djts,"Son And Daughter - Live At The Rainbow, London / November 1974",16,5wTdQlDnvBtUO3ptbwqeyz,Live at the Rainbow ‘74,41,11,224706,0.251,0.925,g,-6.494,major,0.246,0.00431,0.00273,0.712,0.525,147.718,4,Queen
7Ih7oEtVmhgIBjhjVaTjwO,"Guitar Solo - Live At The Rainbow, London / November 1974",15,5wTdQlDnvBtUO3ptbwqeyz,Live at the Rainbow ‘74,41,12,281266,0.315,0.827,a,-8.016,major,0.0749,0.551,0.864,0.145,0.426,78.671,4,Queen
6093btTfp5a8dwYQYmIYBG,"Son And Daughter (Reprise) - Live At The Rainbow, London / November 1974",15,5wTdQlDnvBtUO3ptbwqeyz,Live at the Rainbow ‘74,41,13,134080,0.25,0.87,g,-7.385,major,0.39,0.00502,5.5e-4,0.235,0.186,143.661,4,Queen
6luEREkvNgeDF3Wul2R9BV,Intro - Live,22,2IY3Ty8CrUyvpibt8AcZmp,Queen Rock Montreal,28,1,119320,0.122,0.63,e,-9.143,major,0.103,0.00261,0.96,0.946,0.133,92.26,3,Queen
6SdE0KpdHkTwS7ORhcaIba,We Will Rock You (Fast) - Live,27,2IY3Ty8CrUyvpibt8AcZmp,Queen Rock Montreal,28,2,186106,0.146,0.983,a,-3.97,major,0.177,9.98e-5,0.00321,0.945,0.0932,179.286,4,Queen
74IY1VPDUvHW0BSab3Btkb,Let Me Entertain You - Live,24,2IY3Ty8CrUyvpibt8AcZmp,Queen Rock Montreal,28,3,168693,0.318,0.987,b,-4.163,minor,0.215,3.7e-4,3.86e-5,0.995,0.186,78.704,4,Queen
61Mo0vO5iMuwSJsB24j6iI,Play The Game - Live,27,2IY3Ty8CrUyvpibt8AcZmp,Queen Rock Montreal,28,4,237466,0.233,0.822,c,-4.852,major,0.0525,0.0232,1.34e-5,0.986,0.218,167.032,4,Queen
1pzxyYumviHDugGSh0Gfph,Somebody To Love - Live,36,2IY3Ty8CrUyvpibt8AcZmp,Queen Rock Montreal,28,5,473306,0.425,0.885,g#,-5.131,major,0.113,0.0226,3.95e-6,0.894,0.283,113.688,3,Queen
7AiTvKZk5X8uoKNJIvO1XM,Killer Queen - Live,29,2IY3Ty8CrUyvpibt8AcZmp,Queen Rock Montreal,28,6,119933,0.556,0.884,c,-4.969,minor,0.0613,0.0491,4.16e-6,0.531,0.695,122.076,4,Queen
1twwoytEKB0Wfq6jo97cuA,I'm In Love With My Car - Live,26,2IY3Ty8CrUyvpibt8AcZmp,Queen Rock Montreal,28,7,123333,0.212,0.962,g,-4.759,major,0.178,1.12e-4,0.00103,0.866,0.448,159.824,3,Queen
1es2FFv4VFnRUAO1AuQpxM,"Get Down, Make Love - Live",24,2IY3Ty8CrUyvpibt8AcZmp,Queen Rock Montreal,28,8,285933,0.324,0.796,g#,-6.666,major,0.26,0.339,0.00512,0.962,0.127,103.646,4,Queen
7IQwtVS6Gr7skhIv8EUu09,Save Me - Live,25,2IY3Ty8CrUyvpibt8AcZmp,Queen Rock Montreal,28,9,254733,0.31,0.698,g,-5.28,major,0.0408,0.0249,3.8e-5,0.728,0.25,82.633,4,Queen
7HA4EkisJwVjgw33HFHXJl,Now I'm Here - Live,24,2IY3Ty8CrUyvpibt8AcZmp,Queen Rock Montreal,28,10,331600,0.264,0.959,a,-5.23,major,0.22,9.51e-4,0.0107,0.456,0.182,152.163,4,Queen
41SWBRGWlr5GBuyBOmjD7q,Dragon Attack - Live,25,2IY3Ty8CrUyvpibt8AcZmp,Queen Rock Montreal,28,11,191760,0.479,0.937,c,-5.34,minor,0.111,9.51e-5,0.0699,0.296,0.522,91.347,4,Queen
3AuzV1caAfN4nxmYsOHZc7,Now I'm Here (Reprise) - Live,21,2IY3Ty8CrUyvpibt8AcZmp,Queen Rock Montreal,28,12,113106,0.287,0.858,c,-8.247,major,0.328,0.0103,0.253,0.719,0.147,78.888,4,Queen
1f1Gz9Mvdqc4SLgOFcetdv,Love Of My Life - Live,29,2IY3Ty8CrUyvpibt8AcZmp,Queen Rock Montreal,28,13,236573,0.305,0.286,d,-13.613,major,0.0377,0.724,2.07e-6,0.953,0.197,90.091,4,Queen
593ZL8AmfgQP2gGLNISLGZ,Under Pressure - Live,29,2IY3Ty8CrUyvpibt8AcZmp,Queen Rock Montreal,28,1,229280,0.453,0.941,d,-4.383,major,0.0834,0.00125,7.76e-4,0.988,0.225,115.261,4,Queen
6WoKvm2nFmLA7i3K4MijEX,Keep Yourself Alive - Live,26,2IY3Ty8CrUyvpibt8AcZmp,Queen Rock Montreal,28,2,209293,0.385,0.951,f,-4.901,minor,0.141,6.54e-4,0.0195,0.278,0.52,143.032,4,Queen
108CEUGyglECilQb3o1jec,Drum And Tympani Solo - Live,21,2IY3Ty8CrUyvpibt8AcZmp,Queen Rock Montreal,28,3,180066,0.282,0.562,g#,-11.564,major,0.0466,0.0542,0.845,0.0846,0.34,82.39,4,Queen
668edfhvN0OKWx6kc1bFeb,Guitar Solo - Live,20,2IY3Ty8CrUyvpibt8AcZmp,Queen Rock Montreal,28,4,311186,0.287,0.693,g,-10.629,major,0.081,0.649,0.93,0.906,0.205,146.565,4,Queen
0Qtw21sorVwleQlDmGivJw,Flash - Live,21,2IY3Ty8CrUyvpibt8AcZmp,Queen Rock Montreal,28,5,131146,0.566,0.861,d,-5.381,major,0.0478,0.00238,0.0181,0.762,0.308,113.739,4,Queen
1NPCXW3FYJjCwEBGVTMRfo,The Hero - Live,20,2IY3Ty8CrUyvpibt8AcZmp,Queen Rock Montreal,28,6,111440,0.232,0.919,a,-4.627,major,0.142,6.38e-5,0.0294,0.699,0.356,114.621,4,Queen
2O0yHWSB8HrDOoKFYldP6k,Crazy Little Thing Called Love - Live,29,2IY3Ty8CrUyvpibt8AcZmp,Queen Rock Montreal,28,7,255600,0.319,0.873,g,-5.773,major,0.0898,0.00234,0.0107,0.694,0.342,158.053,4,Queen
5xRByNz0ZFyGuSBh5aRCZL,Jailhouse Rock - Live,25,2IY3Ty8CrUyvpibt8AcZmp,Queen Rock Montreal,28,8,152600,0.212,0.972,d,-5.548,major,0.347,0.00175,0.0132,0.985,0.186,196.969,4,Queen
4hVDbtfjNxKYZsVi5QmhjF,Bohemian Rhapsody - Live,33,2IY3Ty8CrUyvpibt8AcZmp,Queen Rock Montreal,28,9,328933,0.284,0.834,d#,-5.592,major,0.0819,0.0785,1.71e-5,0.973,0.255,151.579,4,Queen
7hi9tML9mytT32KTgt5k0B,Tie Your Mother Down - Live,25,2IY3Ty8CrUyvpibt8AcZmp,Queen Rock Montreal,28,10,232933,0.229,0.967,d,-3.879,major,0.107,4.25e-4,0.0525,0.929,0.225,148.409,4,Queen
45mhiVPUphR25oRJ4UEgDz,Another One Bites The Dust - Live,28,2IY3Ty8CrUyvpibt8AcZmp,Queen Rock Montreal,28,11,240600,0.752,0.916,a,-5.739,major,0.103,0.0288,0.0664,0.398,0.373,111.843,4,Queen
3NSF4s2vCGy5LRrVCc1OvQ,Sheer Heart Attack - Live,22,2IY3Ty8CrUyvpibt8AcZmp,Queen Rock Montreal,28,12,233693,0.356,0.996,d,-3.68,major,0.114,4.05e-5,0.451,0.975,0.0716,102.984,4,Queen
1sKXAVkHNIN3hUPP3RhwdL,We Will Rock You - Live,31,2IY3Ty8CrUyvpibt8AcZmp,Queen Rock Montreal,28,13,129333,0.397,0.958,a,-4.892,major,0.152,0.00177,0.0191,0.413,0.209,176.207,4,Queen
6goCzmf6k7pUCqz63syn68,We Are The Champions - Live,30,2IY3Ty8CrUyvpibt8AcZmp,Queen Rock Montreal,28,14,207573,0.142,0.874,c,-3.785,minor,0.074,0.0139,0,0.935,0.14,198.343,3,Queen
5wnNdul4yR2YZG5VmOR1LS,God Save The Queen - Live,20,2IY3Ty8CrUyvpibt8AcZmp,Queen Rock Montreal,28,15,87520,0.0648,0.844,g,-8.181,major,0.141,0.233,0.495,0.985,0.294,73.984,3,Queen
2KRn6uLd9rJGY1uFiubBnb,Flash - Live,17,7gJGZIFnUyXP2wa0gdIjRY,On Fire: Live At The Bowl,25,1,114173,0.308,0.988,e,-9.369,minor,0.099,9.28e-5,0.898,0.408,0.039,111.013,4,Queen
582W2kbl2vN5cqvV72cNvB,The Hero - Live,17,7gJGZIFnUyXP2wa0gdIjRY,On Fire: Live At The Bowl,25,2,104760,0.204,0.971,a,-3.331,major,0.0715,0.00108,0.00222,0.977,0.224,125.233,4,Queen
2K0e7XPbUkW5lulcWA01ky,We Will Rock You (Fast) - Live,19,7gJGZIFnUyXP2wa0gdIjRY,On Fire: Live At The Bowl,25,3,197586,0.111,0.975,a,-3.898,major,0.121,0.00295,1.75e-4,0.939,0.0727,174.851,4,Queen
2FFkSJX7LKyTrZqBlS5fg5,Action This Day - Live,17,7gJGZIFnUyXP2wa0gdIjRY,On Fire: Live At The Bowl,25,4,292520,0.341,0.98,g,-4.279,major,0.115,0.00922,8.18e-4,0.994,0.233,172.431,4,Queen
3Grksx4ERTG1uhhLtACdlT,Play The Game - Live,18,7gJGZIFnUyXP2wa0gdIjRY,On Fire: Live At The Bowl,25,5,270600,0.206,0.839,c,-5.14,major,0.0663,0.171,2.1e-6,0.425,0.129,168.278,4,Queen
0boO9CtjfG7bkPKbmX74nB,Staying Power - Live,17,7gJGZIFnUyXP2wa0gdIjRY,On Fire: Live At The Bowl,25,6,243293,0.391,0.986,c,-4.786,minor,0.226,0.00367,7.5e-5,0.955,0.0786,132.874,4,Queen
3i3s0GmK8SpuqCAh5g731L,Somebody To Love - Live,21,7gJGZIFnUyXP2wa0gdIjRY,On Fire: Live At The Bowl,25,7,473306,0.312,0.919,g#,-5.069,major,0.114,0.141,6.16e-6,0.866,0.303,120.01,3,Queen
6eserdkJhgf4NhZNvZ49ur,Now I'm Here - Live,17,7gJGZIFnUyXP2wa0gdIjRY,On Fire: Live At The Bowl,25,8,378200,0.187,0.943,a,-5.623,major,0.231,0.121,0.00258,0.932,0.132,156.232,4,Queen
1GtA5mDWRUxf9bXeXUYmi4,Dragon Attack - Live,16,7gJGZIFnUyXP2wa0gdIjRY,On Fire: Live At The Bowl,25,9,256013,0.284,0.969,d,-6.731,minor,0.205,7.39e-4,0.164,0.923,0.334,92.868,4,Queen
6qtMuHYxEa9hJsq9jyZte7,Now I'm Here (Reprise) - Live,15,7gJGZIFnUyXP2wa0gdIjRY,On Fire: Live At The Bowl,25,10,140533,0.309,0.571,d,-10.741,major,0.193,0.187,0.00195,0.855,0.129,87.273,3,Queen
1KhOJv5xj4UoM6WT6iflel,Love Of My Life - Live,19,7gJGZIFnUyXP2wa0gdIjRY,On Fire: Live At The Bowl,25,11,262293,0.203,0.483,d,-12.295,major,0.0813,0.771,3.97e-6,0.952,0.184,80.361,4,Queen
1CDSvIKpwglOpTqEtRD10i,Save Me - Live,17,7gJGZIFnUyXP2wa0gdIjRY,On Fire: Live At The Bowl,25,12,240760,0.186,0.718,g,-5.047,major,0.0461,0.105,1.41e-4,0.934,0.26,84.744,4,Queen
0nNlfxHLq0zK40vdCv6azv,Back Chat - Live,17,7gJGZIFnUyXP2wa0gdIjRY,On Fire: Live At The Bowl,25,13,300973,0.523,0.953,g,-5.273,major,0.114,0.0294,0.0358,0.968,0.577,133.686,4,Queen
63IQPiZz3jr7pCRVXk8dMd,"Get Down, Make Love - Live",15,7gJGZIFnUyXP2wa0gdIjRY,On Fire: Live At The Bowl,25,1,219560,0.28,0.737,e,-7.215,major,0.159,0.707,0.0134,0.595,0.104,161.629,4,Queen
2mKKJikYBH6bXYON2hnDOH,Guitar Solo - Live,14,7gJGZIFnUyXP2wa0gdIjRY,On Fire: Live At The Bowl,25,2,382400,0.262,0.662,e,-12.622,major,0.102,0.882,0.813,0.426,0.156,152.66,4,Queen
1AY6h8nFTOVfBIvySa42Ea,Under Pressure - Live,18,7gJGZIFnUyXP2wa0gdIjRY,On Fire: Live At The Bowl,25,3,227426,0.49,0.962,d,-4.342,major,0.121,0.0714,0.0171,0.941,0.343,123.973,4,Queen
6NuhZv61dTcmfbKiVeYpgT,Fat Bottomed Girls - Live,22,7gJGZIFnUyXP2wa0gdIjRY,On Fire: Live At The Bowl,25,4,325146,0.258,0.945,d,-4.755,major,0.186,0.0896,0.00772,0.963,0.154,118.954,3,Queen
75ryZQ49Eu8mmV4IYCEXL9,Crazy Little Thing Called Love - Live,19,7gJGZIFnUyXP2wa0gdIjRY,On Fire: Live At The Bowl,25,5,255013,0.311,0.948,g,-3.929,major,0.0734,0.099,0.0073,0.919,0.41,151.471,4,Queen
29YqT9fuYz8ZAlhpuHmDGH,Bohemian Rhapsody - Live,20,7gJGZIFnUyXP2wa0gdIjRY,On Fire: Live At The Bowl,25,6,338200,0.255,0.803,d#,-6.142,major,0.0679,0.458,2.96e-5,0.696,0.172,151.664,4,Queen
5QzJR5LKJPeetKFkeQQeJj,Tie Your Mother Down - Live,17,7gJGZIFnUyXP2wa0gdIjRY,On Fire: Live At The Bowl,25,7,249760,0.171,0.982,d,-4.051,major,0.106,0.0177,0.0825,0.966,0.0608,151.212,4,Queen
7rZcKhFBkVCeGoO8UzXaP1,Another One Bites The Dust - Live,18,7gJGZIFnUyXP2wa0gdIjRY,On Fire: Live At The Bowl,25,8,229160,0.68,0.91,a,-6.029,major,0.0994,0.119,0.0196,0.762,0.361,117.201,4,Queen
07Oo2tKSaR5qXwvnWXGcbp,Sheer Heart Attack - Live,15,7gJGZIFnUyXP2wa0gdIjRY,On Fire: Live At The Bowl,25,9,205760,0.194,0.988,d,-3.424,major,0.0946,8.84e-4,0.709,0.947,0.195,107.252,4,Queen
4587T0kJflvUFGUHaARpCv,We Will Rock You - Live,17,7gJGZIFnUyXP2wa0gdIjRY,On Fire: Live At The Bowl,25,10,128173,0.509,0.934,e,-5.882,major,0.0578,0.0275,8.53e-4,0.915,0.0905,91.414,4,Queen
73BR0T00XSGIxAMGOZtjyQ,We Are The Champions - Live,17,7gJGZIFnUyXP2wa0gdIjRY,On Fire: Live At The Bowl,25,11,208506,0.308,0.722,g,-4.658,minor,0.0425,0.149,4.83e-6,0.949,0.157,99.567,3,Queen
5p0fkq4t8EC182Eyb6vTBL,God Save The Queen - Live,13,7gJGZIFnUyXP2wa0gdIjRY,On Fire: Live At The Bowl,25,12,84360,0.146,0.757,g,-5.129,major,0.0586,0.246,0.313,0.984,0.412,90.6,3,Queen
2nvOeJSDrYfUqPsX1QV31m,It's A Beautiful Day,25,2SFIh6siY4KYBNPHAV7xaI,Made In Heaven,13,1,152760,0.119,0.128,d,-13.061,major,0.0388,0.675,5.21e-5,0.0877,0.0363,52.46,4,Queen
4PrIEi2GXvCKGX5FfgvZ5t,Made In Heaven,39,2SFIh6siY4KYBNPHAV7xaI,Made In Heaven,13,2,325333,0.37,0.743,g#,-6.597,major,0.0564,0.278,0,0.329,0.379,77.786,4,Queen
5xksN73zPWG6l5jyOnQBCM,Let Me Live,26,2SFIh6siY4KYBNPHAV7xaI,Made In Heaven,13,3,285866,0.405,0.724,c,-6.763,major,0.0331,0.123,0,0.288,0.435,78.343,4,Queen
0ntPrUioU4nZf4xlYgXxCu,Mother Love,31,2SFIh6siY4KYBNPHAV7xaI,Made In Heaven,13,4,286160,0.481,0.446,g,-8.444,minor,0.0291,0.191,1.43e-4,0.491,0.17,91.992,4,Queen
7f85HUTCTBRbXVQrhbwGeG,My Life Has Been Saved,22,2SFIh6siY4KYBNPHAV7xaI,Made In Heaven,13,5,195400,0.355,0.606,g,-7.527,major,0.0293,0.0468,1.9e-6,0.0926,0.316,203.902,4,Queen
3K1Z590k8xkKWcyWjDUL2S,I Was Born To Love You,30,2SFIh6siY4KYBNPHAV7xaI,Made In Heaven,13,6,289773,0.451,0.91,g#,-6.506,major,0.085,0.107,0,0.0896,0.522,139.054,4,Queen
7Lyci2dYU5I7Rgl1Gxgc7q,Heaven For Everyone,23,2SFIh6siY4KYBNPHAV7xaI,Made In Heaven,13,7,336066,0.603,0.441,c,-9.507,major,0.0293,0.361,0,0.143,0.258,110.205,4,Queen
59xNhKR4abaCKdHzIxTApc,Too Much Love Will Kill You,31,2SFIh6siY4KYBNPHAV7xaI,Made In Heaven,13,8,260133,0.387,0.36,g,-9.497,major,0.0315,0.335,2.67e-6,0.111,0.2,73.331,4,Queen
5K7JrTWUDr7R0paSy4rVYh,You Don't Fool Me,24,2SFIh6siY4KYBNPHAV7xaI,Made In Heaven,13,9,324800,0.595,0.77,e,-8.615,minor,0.034,0.145,1.26e-4,0.37,0.569,121.966,4,Queen
36XSfd5hlzRYNtUo9xMXHT,A Winter's Tale,23,2SFIh6siY4KYBNPHAV7xaI,Made In Heaven,13,10,229160,0.371,0.531,b,-8.188,major,0.0321,0.203,0,0.286,0.147,81.073,3,Queen
4JSwW10eamq8dmXljmdnYs,It's A Beautiful Day (Reprise),20,2SFIh6siY4KYBNPHAV7xaI,Made In Heaven,13,11,181360,0.39,0.602,g,-10.557,major,0.0468,0.0281,0.0493,0.374,0.045,127.946,4,Queen
198X5Hqdx31ir9V8SJev8k,Yeah,0,2SFIh6siY4KYBNPHAV7xaI,Made In Heaven,13,12,4000,0,0.00174,d,-17.731,major,0,0,1,0,0,0,0,Queen
0fesg0K7qtSHVhNAOZ3dy8,Untitled,19,2SFIh6siY4KYBNPHAV7xaI,Made In Heaven,13,13,1352973,0.167,0.00754,d,-33.592,major,0.0552,0.695,0.906,0.0771,0.0306,128.048,4,Queen
5ePErtW1oqJpLPEUrH6xiK,It's A Beautiful Day - Remastered 2011,24,4fODEKBcruDGTihYHvBXBD,Made in Heaven (Deluxe Remastered Version),19,1,154066,0.267,0.131,d,-13.386,major,0.0339,0.668,6.15e-5,0.0844,0.0368,90.985,4,Queen
7601PEufMfsqGrvk54alUy,Made In Heaven - 2011 Remaster,33,4fODEKBcruDGTihYHvBXBD,Made in Heaven (Deluxe Remastered Version),19,2,324920,0.404,0.737,f,-5.824,minor,0.0486,0.195,0,0.3,0.373,77.612,4,Queen
2OhPBpTYE40CHUb4Ti2WfU,Let Me Live - Remastered 2011,27,4fODEKBcruDGTihYHvBXBD,Made in Heaven (Deluxe Remastered Version),19,3,286026,0.425,0.662,c,-6.84,major,0.0301,0.18,0,0.207,0.439,77.305,4,Queen
4NXhE6JeaqSxVFUSWAw2Ef,Mother Love - 2011 Remaster,24,4fODEKBcruDGTihYHvBXBD,Made in Heaven (Deluxe Remastered Version),19,4,286173,0.368,0.412,g,-7.862,minor,0.0323,0.23,5.61e-4,0.411,0.239,183.779,4,Queen
1KHSKkVjOAj7eCKSOtSdIj,My Life Has Been Saved - Remastered 2011,21,4fODEKBcruDGTihYHvBXBD,Made in Heaven (Deluxe Remastered Version),19,5,195386,0.344,0.584,g,-7.344,major,0.0295,0.0824,1.38e-6,0.145,0.304,204.17,4,Queen
1CKo7tzWiPzIGXc28DrABh,I Was Born To Love You - 2011 Remaster,48,4fODEKBcruDGTihYHvBXBD,Made in Heaven (Deluxe Remastered Version),19,6,289813,0.449,0.908,g#,-6.134,major,0.0868,0.0836,0,0.0965,0.508,139.079,4,Queen
1gZisUSub74637T2rJmimh,Heaven For Everyone - Remastered 2011,48,4fODEKBcruDGTihYHvBXBD,Made in Heaven (Deluxe Remastered Version),19,7,336160,0.595,0.426,c,-9.763,major,0.0285,0.293,1.32e-6,0.171,0.268,110.183,4,Queen
5eDwoZdv3Qftzs8ijKviYg,Too Much Love Will Kill You - 2011 Remaster,48,4fODEKBcruDGTihYHvBXBD,Made in Heaven (Deluxe Remastered Version),19,8,259213,0.409,0.396,g,-7.6,major,0.0306,0.584,5.64e-5,0.159,0.21,73.08,4,Queen
35balOkqaPZ4IrvZtG3YNg,You Don't Fool Me - Remastered 2011,44,4fODEKBcruDGTihYHvBXBD,Made in Heaven (Deluxe Remastered Version),19,9,324853,0.589,0.829,e,-6.494,minor,0.036,0.103,8.62e-5,0.381,0.579,121.973,4,Queen
0EWL5WocQxVcleKEbUE0mk,A Winter's Tale - 2011 Remaster,25,4fODEKBcruDGTihYHvBXBD,Made in Heaven (Deluxe Remastered Version),19,10,230160,0.364,0.564,b,-6.365,major,0.0323,0.179,0,0.314,0.138,53.621,4,Queen
6ZG5CijKE2BlQ0z9OXzNMt,It's A Beautiful Day (Reprise) - Remastered 2011,19,4fODEKBcruDGTihYHvBXBD,Made in Heaven (Deluxe Remastered Version),19,11,180453,0.395,0.609,g,-10.072,major,0.0487,0.0661,0.0124,0.612,0.0426,127.911,4,Queen
6XwKyBDAMcumT4XRAWaSIk,Yeah - Remastered 2011,0,4fODEKBcruDGTihYHvBXBD,Made in Heaven (Deluxe Remastered Version),19,12,4066,0,0.0162,a#,-15.337,minor,0,0.142,0.999,0,0,0,0,Queen
5YNmSjtHYBg1ovo7Kdr473,Untitled - Remastered 2011,17,4fODEKBcruDGTihYHvBXBD,Made in Heaven (Deluxe Remastered Version),19,13,1354933,0.172,0.0123,d,-31.607,major,0.0565,0.681,0.91,0.0803,0.0311,123.614,4,Queen
4TV25NkS0pqfxI042bANwF,Heaven For Everyone - Remastered 2011 / Single Version,34,4fODEKBcruDGTihYHvBXBD,Made in Heaven (Deluxe Remastered Version),19,1,279506,0.604,0.447,c,-10.278,major,0.0279,0.265,0,0.178,0.326,110.175,4,Queen
5kFuR3L9FY6KKLyTMLc9BF,It's A Beautiful Day - B-Side Version / Remastered 2011,15,4fODEKBcruDGTihYHvBXBD,Made in Heaven (Deluxe Remastered Version),19,2,238320,0.363,0.449,g,-10.172,major,0.0355,0.297,0.00826,0.0796,0.0733,127.986,3,Queen
5jM8P2hSvY9OsX35rKFVWL,My Life Has Been Saved - 1989 B-Side Version / Remastered 2011,15,4fODEKBcruDGTihYHvBXBD,Made in Heaven (Deluxe Remastered Version),19,3,196280,0.564,0.707,g,-6.567,major,0.024,0.0312,0.0033,0.159,0.554,102.052,4,Queen
5IpthqoOyUP1fVQD74ETHU,I Was Born To Love You - Vocals & Piano Version / Remastered 2011,20,4fODEKBcruDGTihYHvBXBD,Made in Heaven (Deluxe Remastered Version),19,4,175226,0.622,0.431,g#,-6.058,major,0.0304,0.788,0,0.276,0.633,138.734,4,Queen
2je0CAXIVlIfdrz1opV1Sd,Rock In Rio Blues - Live / B-Side / Remastered 2011,16,4fODEKBcruDGTihYHvBXBD,Made in Heaven (Deluxe Remastered Version),19,5,273720,0.368,0.718,f,-8.678,minor,0.0777,0.543,0.0389,0.695,0.287,102.192,4,Queen
0TI2syhItIbjOSeSlJOYR3,A Winter's Tale - Cosy Fireside Mix / Remastered 2011,15,4fODEKBcruDGTihYHvBXBD,Made in Heaven (Deluxe Remastered Version),19,6,229200,0.228,0.632,f#,-5.684,major,0.0384,0.115,0,0.3,0.151,84.627,3,Queen
2RpXUwCytDFqZSHl6kIquB,One Vision - Live at Wembley '86,30,3uk2r2tVRHy9L15rHJhD2S,Live At Wembley Stadium,32,1,349733,0.26,0.99,g,-3.498,major,0.128,0.00202,0.00416,0.779,0.0885,128.29,4,Queen
1JRnFUNXBUxn23eQaqLtp4,Tie Your Mother Down - Live at Wembley '86,28,3uk2r2tVRHy9L15rHJhD2S,Live At Wembley Stadium,32,2,246040,0.21,0.995,g,-3.173,major,0.113,0.0469,1.24e-4,0.821,0.0395,145.096,4,Queen
4Kq9x6BTgk6QJO5XYYJaaL,In The Lap Of The Gods - Live at Wembley '86,27,3uk2r2tVRHy9L15rHJhD2S,Live At Wembley Stadium,32,3,149493,0.282,0.717,d,-5.308,major,0.0396,0.0996,4.1e-4,0.157,0.169,127.883,3,Queen
75EIcUGlTsUnAQkxeDhdVG,Seven Seas Of Rhye - Live at Wembley '86,27,3uk2r2tVRHy9L15rHJhD2S,Live At Wembley Stadium,32,4,78440,0.186,0.973,g,-3.358,major,0.0818,0.262,9.88e-6,0.632,0.21,131.4,4,Queen
4t5mFsjQDXYjPWgNURiRYQ,Tear It Up - Live at Wembley '86,25,3uk2r2tVRHy9L15rHJhD2S,Live At Wembley Stadium,32,5,132226,0.153,0.985,g,-3.974,major,0.0899,0.0317,3.83e-4,0.747,0.182,96.463,4,Queen
